"Province/State","Country/Region","Lat","Long","Date","FirstDigit"
NA,"Italy",43,12,"3/1/20","1"
NA,"Japan",36,138,"3/1/20","2"
NA,"Korea, South",36,128,"3/1/20","3"
NA,"Kuwait",29.5,47.75,"3/1/20","4"
NA,"Lebanon",33.8547,35.8623,"3/1/20","1"
NA,"Lithuania",55.1694,23.8813,"3/1/20","1"
NA,"Luxembourg",49.8153,6.1296,"3/1/20","1"
NA,"Malaysia",2.5,112.5,"3/1/20","2"
NA,"Mexico",23.6345,-102.5528,"3/1/20","5"
NA,"Monaco",43.7333,7.4167,"3/1/20","1"
NA,"Nepal",28.1667,84.25,"3/1/20","1"
NA,"Netherlands",52.1326,5.2913,"3/1/20","1"
NA,"New Zealand",-40.9006,174.886,"3/1/20","1"
NA,"Nigeria",9.082,8.6753,"3/1/20","1"
NA,"North Macedonia",41.6086,21.7453,"3/1/20","1"
NA,"Norway",60.472,8.4689,"3/1/20","1"
NA,"Oman",21,57,"3/1/20","6"
NA,"Pakistan",30.3753,69.3451,"3/1/20","4"
NA,"Philippines",13,122,"3/1/20","3"
NA,"Qatar",25.3548,51.1839,"3/1/20","3"
NA,"Romania",45.9432,24.9668,"3/1/20","3"
NA,"Russia",60,90,"3/1/20","2"
NA,"San Marino",43.9424,12.4578,"3/1/20","1"
NA,"Singapore",1.2833,103.8333,"3/1/20","1"
NA,"Spain",40,-4,"3/1/20","8"
NA,"Sri Lanka",7,81,"3/1/20","1"
NA,"Sweden",63,16,"3/1/20","1"
NA,"Switzerland",46.8182,8.2275,"3/1/20","2"
NA,"Taiwan*",23.7,121,"3/1/20","4"
NA,"Thailand",15,101,"3/1/20","4"
NA,"United Arab Emirates",24,54,"3/1/20","2"
NA,"United Kingdom",55.3781,-3.436,"3/1/20","3"
NA,"US",37.0902,-95.7129,"3/1/20","7"
NA,"Vietnam",16,108,"3/1/20","1"
NA,"Afghanistan",33,65,"3/10/20","5"
NA,"Albania",41.1533,20.1683,"3/10/20","1"
NA,"Algeria",28.0339,1.6596,"3/10/20","2"
NA,"Andorra",42.5063,1.5218,"3/10/20","1"
NA,"Argentina",-38.4161,-63.6167,"3/10/20","1"
NA,"Armenia",40.0691,45.0382,"3/10/20","1"
"New South Wales","Australia",-33.8688,151.2093,"3/10/20","5"
"Northern Territory","Australia",-12.4634,130.8456,"3/10/20","1"
"Queensland","Australia",-28.0167,153.4,"3/10/20","1"
"South Australia","Australia",-34.9285,138.6007,"3/10/20","7"
"Tasmania","Australia",-41.4545,145.9707,"3/10/20","2"
"Victoria","Australia",-37.8136,144.9631,"3/10/20","1"
"Western Australia","Australia",-31.9505,115.8605,"3/10/20","6"
NA,"Austria",47.5162,14.5501,"3/10/20","1"
NA,"Azerbaijan",40.1431,47.5769,"3/10/20","1"
NA,"Bahrain",26.0275,50.55,"3/10/20","1"
NA,"Bangladesh",23.685,90.3563,"3/10/20","3"
NA,"Belarus",53.7098,27.9534,"3/10/20","9"
NA,"Belgium",50.8333,4,"3/10/20","2"
NA,"Bhutan",27.5142,90.4336,"3/10/20","1"
NA,"Bosnia and Herzegovina",43.9159,17.6791,"3/10/20","5"
NA,"Brazil",-14.235,-51.9253,"3/10/20","3"
NA,"Brunei",4.5353,114.7277,"3/10/20","1"
NA,"Bulgaria",42.7339,25.4858,"3/10/20","4"
NA,"Burkina Faso",12.2383,-1.5616,"3/10/20","1"
NA,"Cambodia",11.55,104.9167,"3/10/20","2"
NA,"Cameroon",3.848,11.5021,"3/10/20","2"
"Alberta","Canada",53.9333,-116.5765,"3/10/20","7"
"British Columbia","Canada",49.2827,-123.1207,"3/10/20","3"
"Ontario","Canada",51.2538,-85.3232,"3/10/20","3"
"Quebec","Canada",52.9399,-73.5491,"3/10/20","4"
NA,"Chile",-35.6751,-71.543,"3/10/20","1"
"Anhui","China",31.8257,117.2264,"3/10/20","9"
"Beijing","China",40.1824,116.4142,"3/10/20","4"
"Chongqing","China",30.0572,107.874,"3/10/20","5"
"Fujian","China",26.0789,117.9874,"3/10/20","2"
"Gansu","China",37.8099,101.0583,"3/10/20","1"
"Guangdong","China",23.3417,113.4244,"3/10/20","1"
"Guangxi","China",23.8298,108.7881,"3/10/20","2"
"Guizhou","China",26.8154,106.8748,"3/10/20","1"
"Hainan","China",19.1959,109.7453,"3/10/20","1"
"Hebei","China",39.549,116.1306,"3/10/20","3"
"Heilongjiang","China",47.862,127.7615,"3/10/20","4"
"Henan","China",33.882,113.614,"3/10/20","1"
"Hong Kong","China",22.3,114.2,"3/10/20","1"
"Hubei","China",30.9756,112.2707,"3/10/20","6"
"Hunan","China",27.6104,111.7088,"3/10/20","1"
"Inner Mongolia","China",44.0935,113.9448,"3/10/20","7"
"Jiangsu","China",32.9711,119.455,"3/10/20","6"
"Jiangxi","China",27.614,115.7221,"3/10/20","9"
"Jilin","China",43.6661,126.1923,"3/10/20","9"
"Liaoning","China",41.2956,122.6085,"3/10/20","1"
"Macau","China",22.1667,113.55,"3/10/20","1"
"Ningxia","China",37.2692,106.1655,"3/10/20","7"
"Qinghai","China",35.7452,95.9956,"3/10/20","1"
"Shaanxi","China",35.1917,108.8701,"3/10/20","2"
"Shandong","China",36.3427,118.1498,"3/10/20","7"
"Shanghai","China",31.202,121.4491,"3/10/20","3"
"Shanxi","China",37.5777,112.2922,"3/10/20","1"
"Sichuan","China",30.6171,102.7103,"3/10/20","5"
"Tianjin","China",39.3054,117.323,"3/10/20","1"
"Tibet","China",31.6927,88.0924,"3/10/20","1"
"Xinjiang","China",41.1129,85.2401,"3/10/20","7"
"Yunnan","China",24.974,101.487,"3/10/20","1"
"Zhejiang","China",29.1832,120.0934,"3/10/20","1"
NA,"Colombia",4.5709,-74.2973,"3/10/20","3"
NA,"Costa Rica",9.7489,-83.7534,"3/10/20","9"
NA,"Croatia",45.1,15.2,"3/10/20","1"
NA,"Diamond Princess",0,0,"3/10/20","7"
NA,"Cyprus",35.1264,33.4299,"3/10/20","3"
NA,"Czechia",49.8175,15.473,"3/10/20","4"
"Faroe Islands","Denmark",61.8926,-6.9118,"3/10/20","2"
NA,"Denmark",56.2639,9.5018,"3/10/20","2"
NA,"Dominican Republic",18.7357,-70.1627,"3/10/20","5"
NA,"Ecuador",-1.8312,-78.1834,"3/10/20","1"
NA,"Egypt",26,30,"3/10/20","5"
NA,"Estonia",58.5953,25.0136,"3/10/20","1"
NA,"Finland",64,26,"3/10/20","4"
"French Guiana","France",3.9339,-53.1258,"3/10/20","5"
"Saint Barthelemy","France",17.9,-62.8333,"3/10/20","1"
"St Martin","France",18.0708,-63.0501,"3/10/20","2"
"Martinique","France",14.6415,-61.0242,"3/10/20","2"
NA,"France",46.2276,2.2137,"3/10/20","1"
NA,"Georgia",42.3154,43.3569,"3/10/20","1"
NA,"Germany",51,9,"3/10/20","1"
NA,"Greece",39.0742,21.8243,"3/10/20","8"
NA,"Holy See",41.9029,12.4534,"3/10/20","1"
NA,"Hungary",47.1625,19.5033,"3/10/20","9"
NA,"Iceland",64.9631,-19.0208,"3/10/20","6"
NA,"India",21,78,"3/10/20","5"
NA,"Indonesia",-0.7893,113.9213,"3/10/20","2"
NA,"Iran",32,53,"3/10/20","8"
NA,"Iraq",33,44,"3/10/20","7"
NA,"Ireland",53.1424,-7.6921,"3/10/20","3"
NA,"Israel",31,35,"3/10/20","7"
NA,"Italy",43,12,"3/10/20","1"
NA,"Japan",36,138,"3/10/20","5"
NA,"Jordan",31.24,36.51,"3/10/20","1"
NA,"Korea, South",36,128,"3/10/20","7"
NA,"Kuwait",29.5,47.75,"3/10/20","6"
NA,"Latvia",56.8796,24.6032,"3/10/20","8"
NA,"Lebanon",33.8547,35.8623,"3/10/20","4"
NA,"Liechtenstein",47.14,9.55,"3/10/20","1"
NA,"Lithuania",55.1694,23.8813,"3/10/20","1"
NA,"Luxembourg",49.8153,6.1296,"3/10/20","5"
NA,"Malaysia",2.5,112.5,"3/10/20","1"
NA,"Maldives",3.2028,73.2207,"3/10/20","6"
NA,"Malta",35.9375,14.3754,"3/10/20","5"
NA,"Mexico",23.6345,-102.5528,"3/10/20","7"
NA,"Moldova",47.4116,28.3699,"3/10/20","3"
NA,"Monaco",43.7333,7.4167,"3/10/20","1"
NA,"Mongolia",46.8625,103.8467,"3/10/20","1"
NA,"Morocco",31.7917,-7.0926,"3/10/20","3"
NA,"Nepal",28.1667,84.25,"3/10/20","1"
NA,"Netherlands",52.1326,5.2913,"3/10/20","3"
NA,"New Zealand",-40.9006,174.886,"3/10/20","5"
NA,"Nigeria",9.082,8.6753,"3/10/20","2"
NA,"North Macedonia",41.6086,21.7453,"3/10/20","7"
NA,"Norway",60.472,8.4689,"3/10/20","4"
NA,"Oman",21,57,"3/10/20","1"
NA,"Pakistan",30.3753,69.3451,"3/10/20","1"
NA,"Panama",8.538,-80.7821,"3/10/20","1"
NA,"Paraguay",-23.4425,-58.4438,"3/10/20","1"
NA,"Peru",-9.19,-75.0152,"3/10/20","1"
NA,"Philippines",13,122,"3/10/20","3"
NA,"Poland",51.9194,19.1451,"3/10/20","2"
NA,"Portugal",39.3999,-8.2245,"3/10/20","4"
NA,"Qatar",25.3548,51.1839,"3/10/20","2"
NA,"Romania",45.9432,24.9668,"3/10/20","2"
NA,"Russia",60,90,"3/10/20","2"
NA,"San Marino",43.9424,12.4578,"3/10/20","5"
NA,"Saudi Arabia",24,45,"3/10/20","2"
NA,"Senegal",14.4974,-14.4524,"3/10/20","4"
NA,"Serbia",44.0165,21.0059,"3/10/20","5"
NA,"Singapore",1.2833,103.8333,"3/10/20","1"
NA,"Slovakia",48.669,19.699,"3/10/20","7"
NA,"Slovenia",46.1512,14.9955,"3/10/20","3"
NA,"South Africa",-30.5595,22.9375,"3/10/20","7"
NA,"Spain",40,-4,"3/10/20","1"
NA,"Sri Lanka",7,81,"3/10/20","1"
NA,"Sweden",63,16,"3/10/20","3"
NA,"Switzerland",46.8182,8.2275,"3/10/20","4"
NA,"Taiwan*",23.7,121,"3/10/20","4"
NA,"Thailand",15,101,"3/10/20","5"
NA,"Togo",8.6195,0.8248,"3/10/20","1"
NA,"Tunisia",34,9,"3/10/20","5"
NA,"Ukraine",48.3794,31.1656,"3/10/20","1"
NA,"United Arab Emirates",24,54,"3/10/20","7"
"Channel Islands","United Kingdom",49.3723,-2.3644,"3/10/20","1"
"Gibraltar","United Kingdom",36.1408,-5.3536,"3/10/20","1"
NA,"United Kingdom",55.3781,-3.436,"3/10/20","3"
NA,"US",37.0902,-95.7129,"3/10/20","9"
NA,"Vietnam",16,108,"3/10/20","3"
NA,"West Bank and Gaza",31.9522,35.2332,"3/10/20","2"
NA,"Afghanistan",33,65,"3/11/20","7"
NA,"Albania",41.1533,20.1683,"3/11/20","1"
NA,"Algeria",28.0339,1.6596,"3/11/20","2"
NA,"Andorra",42.5063,1.5218,"3/11/20","1"
NA,"Argentina",-38.4161,-63.6167,"3/11/20","1"
NA,"Armenia",40.0691,45.0382,"3/11/20","1"
"New South Wales","Australia",-33.8688,151.2093,"3/11/20","6"
"Northern Territory","Australia",-12.4634,130.8456,"3/11/20","1"
"Queensland","Australia",-28.0167,153.4,"3/11/20","2"
"South Australia","Australia",-34.9285,138.6007,"3/11/20","9"
"Tasmania","Australia",-41.4545,145.9707,"3/11/20","3"
"Victoria","Australia",-37.8136,144.9631,"3/11/20","2"
"Western Australia","Australia",-31.9505,115.8605,"3/11/20","9"
NA,"Austria",47.5162,14.5501,"3/11/20","2"
NA,"Azerbaijan",40.1431,47.5769,"3/11/20","1"
NA,"Bahrain",26.0275,50.55,"3/11/20","1"
NA,"Bangladesh",23.685,90.3563,"3/11/20","3"
NA,"Belarus",53.7098,27.9534,"3/11/20","9"
NA,"Belgium",50.8333,4,"3/11/20","3"
NA,"Bhutan",27.5142,90.4336,"3/11/20","1"
NA,"Bolivia",-16.2902,-63.5887,"3/11/20","2"
NA,"Bosnia and Herzegovina",43.9159,17.6791,"3/11/20","7"
NA,"Brazil",-14.235,-51.9253,"3/11/20","3"
NA,"Brunei",4.5353,114.7277,"3/11/20","1"
NA,"Bulgaria",42.7339,25.4858,"3/11/20","7"
NA,"Burkina Faso",12.2383,-1.5616,"3/11/20","2"
NA,"Cambodia",11.55,104.9167,"3/11/20","3"
NA,"Cameroon",3.848,11.5021,"3/11/20","2"
"Alberta","Canada",53.9333,-116.5765,"3/11/20","1"
"British Columbia","Canada",49.2827,-123.1207,"3/11/20","3"
"New Brunswick","Canada",46.5653,-66.4619,"3/11/20","1"
"Ontario","Canada",51.2538,-85.3232,"3/11/20","4"
"Quebec","Canada",52.9399,-73.5491,"3/11/20","8"
NA,"Chile",-35.6751,-71.543,"3/11/20","2"
"Anhui","China",31.8257,117.2264,"3/11/20","9"
"Beijing","China",40.1824,116.4142,"3/11/20","4"
"Chongqing","China",30.0572,107.874,"3/11/20","5"
"Fujian","China",26.0789,117.9874,"3/11/20","2"
"Gansu","China",37.8099,101.0583,"3/11/20","1"
"Guangdong","China",23.3417,113.4244,"3/11/20","1"
"Guangxi","China",23.8298,108.7881,"3/11/20","2"
"Guizhou","China",26.8154,106.8748,"3/11/20","1"
"Hainan","China",19.1959,109.7453,"3/11/20","1"
"Hebei","China",39.549,116.1306,"3/11/20","3"
"Heilongjiang","China",47.862,127.7615,"3/11/20","4"
"Henan","China",33.882,113.614,"3/11/20","1"
"Hong Kong","China",22.3,114.2,"3/11/20","1"
"Hubei","China",30.9756,112.2707,"3/11/20","6"
"Hunan","China",27.6104,111.7088,"3/11/20","1"
"Inner Mongolia","China",44.0935,113.9448,"3/11/20","7"
"Jiangsu","China",32.9711,119.455,"3/11/20","6"
"Jiangxi","China",27.614,115.7221,"3/11/20","9"
"Jilin","China",43.6661,126.1923,"3/11/20","9"
"Liaoning","China",41.2956,122.6085,"3/11/20","1"
"Macau","China",22.1667,113.55,"3/11/20","1"
"Ningxia","China",37.2692,106.1655,"3/11/20","7"
"Qinghai","China",35.7452,95.9956,"3/11/20","1"
"Shaanxi","China",35.1917,108.8701,"3/11/20","2"
"Shandong","China",36.3427,118.1498,"3/11/20","7"
"Shanghai","China",31.202,121.4491,"3/11/20","3"
"Shanxi","China",37.5777,112.2922,"3/11/20","1"
"Sichuan","China",30.6171,102.7103,"3/11/20","5"
"Tianjin","China",39.3054,117.323,"3/11/20","1"
"Tibet","China",31.6927,88.0924,"3/11/20","1"
"Xinjiang","China",41.1129,85.2401,"3/11/20","7"
"Yunnan","China",24.974,101.487,"3/11/20","1"
"Zhejiang","China",29.1832,120.0934,"3/11/20","1"
NA,"Colombia",4.5709,-74.2973,"3/11/20","9"
NA,"Congo (Kinshasa)",-4.0383,21.7587,"3/11/20","1"
NA,"Costa Rica",9.7489,-83.7534,"3/11/20","1"
NA,"Cote d'Ivoire",7.54,-5.5471,"3/11/20","1"
NA,"Croatia",45.1,15.2,"3/11/20","1"
NA,"Diamond Princess",0,0,"3/11/20","7"
NA,"Cyprus",35.1264,33.4299,"3/11/20","6"
NA,"Czechia",49.8175,15.473,"3/11/20","9"
"Faroe Islands","Denmark",61.8926,-6.9118,"3/11/20","2"
NA,"Denmark",56.2639,9.5018,"3/11/20","4"
NA,"Dominican Republic",18.7357,-70.1627,"3/11/20","5"
NA,"Ecuador",-1.8312,-78.1834,"3/11/20","1"
NA,"Egypt",26,30,"3/11/20","6"
NA,"Estonia",58.5953,25.0136,"3/11/20","1"
NA,"Finland",64,26,"3/11/20","5"
"French Guiana","France",3.9339,-53.1258,"3/11/20","5"
"Reunion","France",-21.1351,55.2471,"3/11/20","1"
"Saint Barthelemy","France",17.9,-62.8333,"3/11/20","1"
"St Martin","France",18.0708,-63.0501,"3/11/20","2"
"Martinique","France",14.6415,-61.0242,"3/11/20","3"
NA,"France",46.2276,2.2137,"3/11/20","2"
NA,"Georgia",42.3154,43.3569,"3/11/20","2"
NA,"Germany",51,9,"3/11/20","1"
NA,"Greece",39.0742,21.8243,"3/11/20","9"
NA,"Holy See",41.9029,12.4534,"3/11/20","1"
NA,"Honduras",15.2,-86.2419,"3/11/20","2"
NA,"Hungary",47.1625,19.5033,"3/11/20","1"
NA,"Iceland",64.9631,-19.0208,"3/11/20","8"
NA,"India",21,78,"3/11/20","6"
NA,"Indonesia",-0.7893,113.9213,"3/11/20","3"
NA,"Iran",32,53,"3/11/20","9"
NA,"Iraq",33,44,"3/11/20","7"
NA,"Ireland",53.1424,-7.6921,"3/11/20","4"
NA,"Israel",31,35,"3/11/20","7"
NA,"Italy",43,12,"3/11/20","1"
NA,"Jamaica",18.1096,-77.2975,"3/11/20","1"
NA,"Japan",36,138,"3/11/20","6"
NA,"Jordan",31.24,36.51,"3/11/20","1"
NA,"Korea, South",36,128,"3/11/20","7"
NA,"Kuwait",29.5,47.75,"3/11/20","7"
NA,"Latvia",56.8796,24.6032,"3/11/20","1"
NA,"Lebanon",33.8547,35.8623,"3/11/20","6"
NA,"Liechtenstein",47.14,9.55,"3/11/20","1"
NA,"Lithuania",55.1694,23.8813,"3/11/20","3"
NA,"Luxembourg",49.8153,6.1296,"3/11/20","7"
NA,"Malaysia",2.5,112.5,"3/11/20","1"
NA,"Maldives",3.2028,73.2207,"3/11/20","8"
NA,"Malta",35.9375,14.3754,"3/11/20","6"
NA,"Mexico",23.6345,-102.5528,"3/11/20","8"
NA,"Moldova",47.4116,28.3699,"3/11/20","3"
NA,"Monaco",43.7333,7.4167,"3/11/20","1"
NA,"Mongolia",46.8625,103.8467,"3/11/20","1"
NA,"Morocco",31.7917,-7.0926,"3/11/20","5"
NA,"Nepal",28.1667,84.25,"3/11/20","1"
NA,"Netherlands",52.1326,5.2913,"3/11/20","5"
NA,"New Zealand",-40.9006,174.886,"3/11/20","5"
NA,"Nigeria",9.082,8.6753,"3/11/20","2"
NA,"North Macedonia",41.6086,21.7453,"3/11/20","7"
NA,"Norway",60.472,8.4689,"3/11/20","5"
NA,"Oman",21,57,"3/11/20","1"
NA,"Pakistan",30.3753,69.3451,"3/11/20","1"
NA,"Panama",8.538,-80.7821,"3/11/20","8"
NA,"Paraguay",-23.4425,-58.4438,"3/11/20","5"
NA,"Peru",-9.19,-75.0152,"3/11/20","1"
NA,"Philippines",13,122,"3/11/20","4"
NA,"Poland",51.9194,19.1451,"3/11/20","3"
NA,"Portugal",39.3999,-8.2245,"3/11/20","5"
NA,"Qatar",25.3548,51.1839,"3/11/20","2"
NA,"Romania",45.9432,24.9668,"3/11/20","4"
NA,"Russia",60,90,"3/11/20","2"
NA,"San Marino",43.9424,12.4578,"3/11/20","6"
NA,"Saudi Arabia",24,45,"3/11/20","2"
NA,"Senegal",14.4974,-14.4524,"3/11/20","4"
NA,"Serbia",44.0165,21.0059,"3/11/20","1"
NA,"Singapore",1.2833,103.8333,"3/11/20","1"
NA,"Slovakia",48.669,19.699,"3/11/20","1"
NA,"Slovenia",46.1512,14.9955,"3/11/20","5"
NA,"South Africa",-30.5595,22.9375,"3/11/20","1"
NA,"Spain",40,-4,"3/11/20","2"
NA,"Sri Lanka",7,81,"3/11/20","2"
NA,"Sweden",63,16,"3/11/20","5"
NA,"Switzerland",46.8182,8.2275,"3/11/20","6"
NA,"Taiwan*",23.7,121,"3/11/20","4"
NA,"Thailand",15,101,"3/11/20","5"
NA,"Togo",8.6195,0.8248,"3/11/20","1"
NA,"Tunisia",34,9,"3/11/20","7"
NA,"Turkey",38.9637,35.2433,"3/11/20","1"
NA,"Ukraine",48.3794,31.1656,"3/11/20","1"
NA,"United Arab Emirates",24,54,"3/11/20","7"
"Channel Islands","United Kingdom",49.3723,-2.3644,"3/11/20","2"
"Gibraltar","United Kingdom",36.1408,-5.3536,"3/11/20","1"
NA,"United Kingdom",55.3781,-3.436,"3/11/20","4"
NA,"US",37.0902,-95.7129,"3/11/20","1"
NA,"Vietnam",16,108,"3/11/20","3"
NA,"West Bank and Gaza",31.9522,35.2332,"3/11/20","3"
NA,"Afghanistan",33,65,"3/12/20","7"
NA,"Albania",41.1533,20.1683,"3/12/20","2"
NA,"Algeria",28.0339,1.6596,"3/12/20","2"
NA,"Andorra",42.5063,1.5218,"3/12/20","1"
NA,"Argentina",-38.4161,-63.6167,"3/12/20","1"
NA,"Armenia",40.0691,45.0382,"3/12/20","4"
"New South Wales","Australia",-33.8688,151.2093,"3/12/20","6"
"Northern Territory","Australia",-12.4634,130.8456,"3/12/20","1"
"Queensland","Australia",-28.0167,153.4,"3/12/20","2"
"South Australia","Australia",-34.9285,138.6007,"3/12/20","9"
"Tasmania","Australia",-41.4545,145.9707,"3/12/20","3"
"Victoria","Australia",-37.8136,144.9631,"3/12/20","2"
"Western Australia","Australia",-31.9505,115.8605,"3/12/20","9"
NA,"Austria",47.5162,14.5501,"3/12/20","3"
NA,"Azerbaijan",40.1431,47.5769,"3/12/20","1"
NA,"Bahrain",26.0275,50.55,"3/12/20","1"
NA,"Bangladesh",23.685,90.3563,"3/12/20","3"
NA,"Belarus",53.7098,27.9534,"3/12/20","1"
NA,"Belgium",50.8333,4,"3/12/20","3"
NA,"Bhutan",27.5142,90.4336,"3/12/20","1"
NA,"Bolivia",-16.2902,-63.5887,"3/12/20","2"
NA,"Bosnia and Herzegovina",43.9159,17.6791,"3/12/20","1"
NA,"Brazil",-14.235,-51.9253,"3/12/20","5"
NA,"Brunei",4.5353,114.7277,"3/12/20","1"
NA,"Bulgaria",42.7339,25.4858,"3/12/20","7"
NA,"Burkina Faso",12.2383,-1.5616,"3/12/20","2"
NA,"Cambodia",11.55,104.9167,"3/12/20","3"
NA,"Cameroon",3.848,11.5021,"3/12/20","2"
"Alberta","Canada",53.9333,-116.5765,"3/12/20","1"
"British Columbia","Canada",49.2827,-123.1207,"3/12/20","4"
"New Brunswick","Canada",46.5653,-66.4619,"3/12/20","1"
"Ontario","Canada",51.2538,-85.3232,"3/12/20","4"
"Quebec","Canada",52.9399,-73.5491,"3/12/20","9"
NA,"Chile",-35.6751,-71.543,"3/12/20","2"
"Anhui","China",31.8257,117.2264,"3/12/20","9"
"Beijing","China",40.1824,116.4142,"3/12/20","4"
"Chongqing","China",30.0572,107.874,"3/12/20","5"
"Fujian","China",26.0789,117.9874,"3/12/20","2"
"Gansu","China",37.8099,101.0583,"3/12/20","1"
"Guangdong","China",23.3417,113.4244,"3/12/20","1"
"Guangxi","China",23.8298,108.7881,"3/12/20","2"
"Guizhou","China",26.8154,106.8748,"3/12/20","1"
"Hainan","China",19.1959,109.7453,"3/12/20","1"
"Hebei","China",39.549,116.1306,"3/12/20","3"
"Heilongjiang","China",47.862,127.7615,"3/12/20","4"
"Henan","China",33.882,113.614,"3/12/20","1"
"Hong Kong","China",22.3,114.2,"3/12/20","1"
"Hubei","China",30.9756,112.2707,"3/12/20","6"
"Hunan","China",27.6104,111.7088,"3/12/20","1"
"Inner Mongolia","China",44.0935,113.9448,"3/12/20","7"
"Jiangsu","China",32.9711,119.455,"3/12/20","6"
"Jiangxi","China",27.614,115.7221,"3/12/20","9"
"Jilin","China",43.6661,126.1923,"3/12/20","9"
"Liaoning","China",41.2956,122.6085,"3/12/20","1"
"Macau","China",22.1667,113.55,"3/12/20","1"
"Ningxia","China",37.2692,106.1655,"3/12/20","7"
"Qinghai","China",35.7452,95.9956,"3/12/20","1"
"Shaanxi","China",35.1917,108.8701,"3/12/20","2"
"Shandong","China",36.3427,118.1498,"3/12/20","7"
"Shanghai","China",31.202,121.4491,"3/12/20","3"
"Shanxi","China",37.5777,112.2922,"3/12/20","1"
"Sichuan","China",30.6171,102.7103,"3/12/20","5"
"Tianjin","China",39.3054,117.323,"3/12/20","1"
"Tibet","China",31.6927,88.0924,"3/12/20","1"
"Xinjiang","China",41.1129,85.2401,"3/12/20","7"
"Yunnan","China",24.974,101.487,"3/12/20","1"
"Zhejiang","China",29.1832,120.0934,"3/12/20","1"
NA,"Colombia",4.5709,-74.2973,"3/12/20","9"
NA,"Congo (Kinshasa)",-4.0383,21.7587,"3/12/20","1"
NA,"Costa Rica",9.7489,-83.7534,"3/12/20","2"
NA,"Cote d'Ivoire",7.54,-5.5471,"3/12/20","1"
NA,"Croatia",45.1,15.2,"3/12/20","1"
NA,"Diamond Princess",0,0,"3/12/20","7"
NA,"Cuba",22,-80,"3/12/20","3"
NA,"Cyprus",35.1264,33.4299,"3/12/20","6"
NA,"Czechia",49.8175,15.473,"3/12/20","9"
"Faroe Islands","Denmark",61.8926,-6.9118,"3/12/20","2"
NA,"Denmark",56.2639,9.5018,"3/12/20","6"
NA,"Dominican Republic",18.7357,-70.1627,"3/12/20","5"
NA,"Ecuador",-1.8312,-78.1834,"3/12/20","1"
NA,"Egypt",26,30,"3/12/20","6"
NA,"Estonia",58.5953,25.0136,"3/12/20","1"
NA,"Finland",64,26,"3/12/20","5"
"French Guiana","France",3.9339,-53.1258,"3/12/20","5"
"Reunion","France",-21.1351,55.2471,"3/12/20","1"
"Saint Barthelemy","France",17.9,-62.8333,"3/12/20","1"
"St Martin","France",18.0708,-63.0501,"3/12/20","2"
"Martinique","France",14.6415,-61.0242,"3/12/20","3"
NA,"France",46.2276,2.2137,"3/12/20","2"
NA,"Georgia",42.3154,43.3569,"3/12/20","2"
NA,"Germany",51,9,"3/12/20","2"
NA,"Greece",39.0742,21.8243,"3/12/20","9"
NA,"Guyana",5,-58.75,"3/12/20","1"
NA,"Holy See",41.9029,12.4534,"3/12/20","1"
NA,"Honduras",15.2,-86.2419,"3/12/20","2"
NA,"Hungary",47.1625,19.5033,"3/12/20","1"
NA,"Iceland",64.9631,-19.0208,"3/12/20","1"
NA,"India",21,78,"3/12/20","7"
NA,"Indonesia",-0.7893,113.9213,"3/12/20","3"
NA,"Iran",32,53,"3/12/20","1"
NA,"Iraq",33,44,"3/12/20","7"
NA,"Ireland",53.1424,-7.6921,"3/12/20","4"
NA,"Israel",31,35,"3/12/20","1"
NA,"Italy",43,12,"3/12/20","1"
NA,"Jamaica",18.1096,-77.2975,"3/12/20","2"
NA,"Japan",36,138,"3/12/20","6"
NA,"Jordan",31.24,36.51,"3/12/20","1"
NA,"Korea, South",36,128,"3/12/20","7"
NA,"Kuwait",29.5,47.75,"3/12/20","8"
NA,"Latvia",56.8796,24.6032,"3/12/20","1"
NA,"Lebanon",33.8547,35.8623,"3/12/20","6"
NA,"Liechtenstein",47.14,9.55,"3/12/20","1"
NA,"Lithuania",55.1694,23.8813,"3/12/20","3"
NA,"Luxembourg",49.8153,6.1296,"3/12/20","1"
NA,"Malaysia",2.5,112.5,"3/12/20","1"
NA,"Maldives",3.2028,73.2207,"3/12/20","8"
NA,"Malta",35.9375,14.3754,"3/12/20","6"
NA,"Mexico",23.6345,-102.5528,"3/12/20","1"
NA,"Moldova",47.4116,28.3699,"3/12/20","3"
NA,"Monaco",43.7333,7.4167,"3/12/20","2"
NA,"Mongolia",46.8625,103.8467,"3/12/20","1"
NA,"Morocco",31.7917,-7.0926,"3/12/20","6"
NA,"Nepal",28.1667,84.25,"3/12/20","1"
NA,"Netherlands",52.1326,5.2913,"3/12/20","5"
NA,"New Zealand",-40.9006,174.886,"3/12/20","5"
NA,"Nigeria",9.082,8.6753,"3/12/20","2"
NA,"North Macedonia",41.6086,21.7453,"3/12/20","7"
NA,"Norway",60.472,8.4689,"3/12/20","7"
NA,"Oman",21,57,"3/12/20","1"
NA,"Pakistan",30.3753,69.3451,"3/12/20","2"
NA,"Panama",8.538,-80.7821,"3/12/20","1"
NA,"Paraguay",-23.4425,-58.4438,"3/12/20","5"
NA,"Peru",-9.19,-75.0152,"3/12/20","1"
NA,"Philippines",13,122,"3/12/20","5"
NA,"Poland",51.9194,19.1451,"3/12/20","4"
NA,"Portugal",39.3999,-8.2245,"3/12/20","5"
NA,"Qatar",25.3548,51.1839,"3/12/20","2"
